Id,SalePrice
1703,243791.3
1704,271306.89
1705,265352.79
1706,380292.28
1707,218703.3
1708,209107.59
1709,259978.27
1710,223436.05
1711,277648.38
1712,246773.54
1713,262287.5
1714,221510.15
1715,215746.23
1716,190996.94
1717,194500.72
1718,140752.52
1719,220277.74
1720,251611.7
1721,189278.72
1722,130125.08
1723,164757.06
1724,205854.81
1725,235698.93
1726,204646.83
1727,160201.74
1728,209032.54
1729,158026.73
1730,154379.23
1731,137978.22
1732,125211.59
1733,100882.32
1734,109270.3
1735,145265.29
1736,92867.86
1737,265211.02
1738,228773.1
1739,258197.36
1740,193556.04
1741,180108.46
1742,191558.98
1743,195077.48
1744,314338.67
1745,227140.11
1746,228394.35
1747,214446.22
1748,235522.53
1749,156585.94
1750,144462.08
1751,261304.28
1752,103039.75
1753,156882.79
1754,198620.88
1755,184644.84
1756,123535.95
1757,116347.5
1758,144331.88
1759,153370.72
1760,166892.14
1761,151370.42
1762,177934.62
1763,189128.78
1764,107828.44
1765,188898.12
1766,180611.82
1767,220516.3
1768,142036.26
1769,164080.68
1770,170661.96
1771,106479.57
1772,137937.42
1773,115454.48
1774,157939.14
1775,138381.35
1776,141308.7
1777,120715.69
1778,151100.47
1779,106047.74
1780,184345.63
1781,118075.73
1782,66590.72
1783,140375.9
1784,118345.23
1785,130021.39
1786,153586.19
1787,184055.26
1788,87733.61
1789,101829.54
1790,36412.47
1791,211432.91
1792,159439.55
1793,141767.86
1794,176390.72
1795,132141.9
1796,146024.38
1797,140415.88
1798,117111.75
1799,102649.85
1800,136912.26
1801,118083.35
1802,148395.93
1803,165733.1
1804,146910.88
1805,152442.85
1806,132558.02
1807,150587.86
1808,135530.76
1809,117494.93
1810,145318.49
1811,131951.9
1812,113296.64
1813,122395.37
1814,105362.03
1815,24942.16
1816,122326.33
1817,141484.85
1818,189944.25
1819,146786.06
1820,53014.52
1821,147485.38
1822,152981.71
1823,61318.52
1824,146453.03
1825,134653.46
1826,96636.3
1827,85988.0
1828,124258.94
1829,156507.06
1830,142850.71
1831,143626.41
1832,83107.12
1833,148495.5
1834,126903.48
1835,109276.33
1836,136426.19
1837,82150.67
1838,108820.79
1839,122187.92
1840,143389.12
1841,130790.32
1842,99527.77
1843,120395.43
1844,136316.21
1845,148219.51
1846,147146.19
1847,165885.79
1848,17583.01
1849,107519.82
1850,123612.33
1851,172696.48
1852,143629.46
1853,132319.52
1854,188007.47
1855,164070.65
1856,228400.37
1857,150491.43
1858,153340.83
1859,113079.73
1860,164831.72
1861,111911.68
1862,304477.38
1863,302404.22
1864,302423.81
1865,344321.78
1866,341601.78
1867,239672.08
1868,298758.54
1869,220253.02
1870,229803.82
1871,257108.0
1872,194459.01
1873,233397.79
1874,138071.62
1875,195596.58
1876,187169.41
1877,204100.79
1878,211256.96
1879,119745.56
1880,127096.8
1881,251168.04
1882,259226.79
1883,201488.58
1884,213758.85
1885,237315.75
1886,285293.4
1887,224203.73
1888,266047.15
1889,183253.05
1890,101707.47
1891,130007.92
1892,89224.14
1893,134545.55
1894,107882.44
1895,128120.39
1896,110323.37
1897,80586.86
1898,127151.18
1899,160130.64
1900,142647.87
1901,144657.93
1902,122986.87
1903,197004.81
1904,131586.76
1905,186431.07
1906,149633.86
1907,214964.2
1908,114603.35
1909,157935.37
1910,129600.01
1911,198269.03
1912,294734.83
1913,181568.86
1914,55874.8
1915,298346.33
1916,47932.99
1917,258753.33
1918,141743.27
1919,196342.34
1920,173148.73
1921,362495.3
1922,330875.85
1923,229360.16
1924,218655.97
1925,214767.91
1926,370661.15
1927,128595.75
1928,152649.49
1929,121288.04
1930,137186.7
1931,154784.32
1932,150389.37
1933,170566.46
1934,162305.57
1935,164535.32
1936,178379.33
1937,178173.41
1938,187624.37
1939,227713.04
1940,194388.85
1941,167077.9
1942,196926.45
1943,208874.82
1944,327662.92
1945,355198.95
1946,193291.16
1947,311075.53
1948,171880.05
1949,254055.13
1950,199408.18
1951,268463.2
1952,224293.59
1953,202706.59
1954,197499.75
1955,124386.62
1956,324108.44
1957,155271.0
1958,291393.07
1959,150855.86
1960,101979.44
1961,139621.61
1962,95559.7
1963,111039.35
1964,99846.58
1965,142745.91
1966,141073.15
1967,283631.75
1968,376647.61
1969,365249.1
1970,365686.69
1971,440961.77
1972,352458.31
1973,298909.46
1974,321809.02
1975,436004.89
1976,259725.7
1977,353079.18
1978,318075.35
1979,317171.97
1980,186891.63
1981,344581.06
1982,213060.0
1983,202887.58
1984,179785.8
1985,216315.15
1986,209919.4
1987,188326.9
1988,187737.14
1989,212697.33
1990,224613.16
1991,208333.51
1992,237021.21
1993,194537.52
1994,235891.84
1995,182692.24
1996,292998.43
1997,316449.46
1998,288442.38
1999,262385.67
2000,300014.44
2001,304664.17
2002,253327.17
2003,259317.95
2004,289538.43
2005,246201.78
2006,215779.88
2007,255578.45
2008,209142.25
2009,214337.61
2010,211572.4
2011,148172.12
2012,185856.17
2013,180623.76
2014,191888.59
2015,209657.31
2016,205405.14
2017,210325.65
2018,118660.02
2019,137760.52
2020,84199.07
2021,97978.15
2022,175243.91
2023,162928.52
2024,293761.85
2025,341561.35
2026,167778.44
2027,162432.84
2028,161029.93
2029,163929.17
2030,270204.8
2031,242841.14
2032,265313.38
2033,252893.93
2034,179295.24
2035,207599.94
2036,215734.6
2037,216437.91
2038,319103.48
2039,225139.89
2040,351198.89
2041,305942.46
2042,207188.35
2043,170250.31
2044,181521.93
2045,196790.86
2046,134737.0
2047,139056.27
2048,161016.86
2049,137271.81
2050,183091.38
2051,103795.31
2052,131215.66
2053,143082.58
2054,78217.71
2055,171784.66
2056,161197.06
2057,105041.94
2058,216331.2
2059,127868.04
2060,178028.19
2061,180520.67
2062,119410.66
2063,116672.3
2064,118241.15
2065,124385.16
2066,173997.36
2067,106037.46
2068,137367.28
2069,78452.68
2070,109779.89
2071,88869.46
2072,141515.58
2073,129554.81
2074,171846.1
2075,146003.02
2076,129569.9
2077,145051.75
2078,108935.53
2079,143693.44
2080,125193.51
2081,121592.73
2082,120852.25
2083,149779.84
2084,97433.79
2085,105813.74
2086,132849.69
2087,121872.44
2088,88330.21
2089,91449.86
2090,143366.95
2091,60344.3
2092,128980.24
2093,176885.24
2094,126741.0
2095,113830.94
2096,94226.41
2097,107117.91
2098,152226.84
2099,26585.07
2100,68572.12
2101,119932.07
2102,142198.54
2103,82217.34
2104,135646.09
2105,148044.04
2106,64412.66
2107,207009.13
2108,133514.13
2109,102195.73
2110,126516.84
2111,149270.31
2112,133698.57
2113,120297.4
2114,116225.77
2115,162723.0
2116,102513.82
2117,139490.22
2118,117314.29
2119,107694.47
2120,130232.86
2121,70162.05
2122,94947.72
2123,64460.3
2124,174055.23
2125,147817.26
2126,143335.44
2127,152082.23
2128,157949.35
2129,74095.45
2130,131557.9
2131,157940.34
2132,102031.83
2133,120394.87
2134,131269.39
2135,115842.9
2136,40720.65
2137,111440.58
2138,157588.26
2139,158988.91
2140,139428.01
2141,150916.59
2142,119448.73
2143,149056.13
2144,87545.8
2145,138843.15
2146,171049.43
2147,129455.08
2148,146489.78
2149,171118.71
2150,214750.17
2151,129472.77
2152,186087.71
2153,208181.94
2154,113254.69
2155,136363.0
2156,267316.32
2157,233745.45
2158,238574.8
2159,231152.12
2160,196500.14
2161,248793.39
2162,352855.17
2163,360535.15
2164,246199.5
2165,206168.06
2166,155681.18
2167,204693.96
2168,191439.34
2169,199388.38
2170,222437.3
2171,164177.68
2172,141242.51
2173,168548.27
2174,227117.44
2175,265894.19
2176,294193.33
2177,241710.63
2178,229302.52
2179,151240.96
2180,201949.23
2181,198876.89
2182,222918.68
2183,205331.75
2184,126146.0
2185,126121.65
2186,152422.53
2187,176123.77
2188,174771.97
2189,309052.33
2190,53339.57
2191,40764.9
2192,74014.08
2193,116183.18
2194,78207.76
2195,88572.85
2196,122102.36
2197,114072.55
2198,147149.82
2199,187138.62
2200,152618.78
2201,140905.98
2202,221035.57
2203,138991.96
2204,143373.81
2205,104355.3
2206,127163.57
2207,178606.34
2208,222426.27
2209,172572.59
2210,125265.1
2211,121837.93
2212,136866.52
2213,105974.12
2214,172860.46
2215,94215.41
2216,144614.83
2217,50153.65
2218,69948.31
2219,72494.08
2220,48371.96
2221,299618.27
2222,273096.89
2223,299979.79
2224,221027.52
2225,121327.59
2226,184194.17
2227,217341.94
2228,281095.17
2229,255073.12
2230,151499.14
2231,222334.67
2232,172442.88
2233,198385.98
2234,266534.62
2235,245788.16
2236,258303.43
2237,317029.77
2238,190278.08
2239,111927.55
2240,169433.04
2241,154834.04
2242,117203.84
2243,132423.18
2244,109988.48
2245,103861.04
2246,140832.99
2247,109852.25
2248,111518.18
2249,114798.91
2250,123635.78
2251,116490.65
2252,176740.07
2253,154486.32
2254,171036.68
2255,188965.77
2256,196731.09
2257,208826.8
2258,162715.32
2259,176525.46
2260,116291.74
2261,198046.3
2262,209090.05
2263,346481.12
2264,420600.24
2265,164359.06
2266,275301.38
2267,339895.49
2268,390414.43
2269,174119.65
2270,211857.39
2271,213418.91
2272,261409.33
2273,166209.91
2274,180542.15
2275,158822.59
2276,193996.66
2277,191775.74
2278,155495.12
2279,124909.27
2280,107936.61
2281,170905.42
2282,180310.82
2283,121254.27
2284,127792.1
2285,135546.72
2286,125509.16
2287,360137.91
2288,276674.49
2289,294235.26
2290,402942.05
2291,327333.49
2292,390362.76
2293,407255.17
2294,362137.67
2295,435964.7
2296,253375.98
2297,338984.83
2298,350071.64
2299,348560.94
2300,313665.76
2301,321114.35
2302,236610.88
2303,240190.82
2304,236124.1
2305,199666.24
2306,197879.3
2307,207021.67
2308,205590.97
2309,307102.15
2310,203697.11
2311,203646.89
2312,189261.47
2313,192612.32
2314,184253.42
2315,191764.18
2316,226285.11
2317,191434.55
2318,192140.96
2319,189670.99
2320,182322.0
2321,231564.6
2322,194595.21
2323,196093.93
2324,203734.34
2325,223106.29
2326,188343.59
2327,213310.58
2328,234132.77
2329,188160.89
2330,181015.35
2331,318851.77
2332,363353.15
2333,294932.92
2334,257655.74
2335,286758.43
2336,289411.09
2337,202349.74
2338,250941.52
2339,231194.46
2340,396508.46
2341,207849.35
2342,239081.91
2343,226567.43
2344,235345.53
2345,236260.95
2346,210777.53
2347,196178.89
2348,242522.92
2349,175981.4
2350,319346.75
2351,270662.99
2352,256090.71
2353,261303.17
2354,133359.99
2355,157170.99
2356,170573.44
2357,197468.67
2358,205647.65
2359,119830.59
2360,129921.24
2361,144429.84
2362,282058.11
2363,156473.14
2364,185244.22
2365,223887.42
2366,184023.99
2367,206276.9
2368,206070.26
2369,195832.23
2370,164367.11
2371,172838.87
2372,198119.83
2373,295238.39
2374,301276.74
2375,237947.42
2376,290086.26
2377,313362.09
2378,143688.87
2379,224988.33
2380,164825.31
2381,179252.5
2382,219735.08
2383,197202.34
2384,251537.63
2385,173790.87
2386,133361.46
2387,140361.03
2388,99390.84
2389,124360.38
2390,152015.34
2391,128380.46
2392,117448.43
2393,164652.53
2394,127618.04
2395,212285.17
2396,138442.17
2397,214672.26
2398,126607.69
2399,74077.99
2400,66123.44
2401,108950.82
2402,145974.65
2403,136708.89
2404,136342.03
2405,179124.94
2406,140664.69
2407,122399.89
2408,159043.33
2409,113831.88
2410,172239.11
2411,107912.12
2412,146863.52
2413,133808.32
2414,157614.6
2415,135778.63
2416,138355.87
2417,127574.14
2418,132023.09
2419,139270.38
2420,114598.64
2421,126499.21
2422,97718.99
2423,133132.78
2424,154357.56
2425,213080.78
2426,118872.72
2427,133851.77
2428,188269.2
2429,95205.97
2430,123906.33
2431,93515.74
2432,141076.37
2433,140874.84
2434,136141.36
2435,150395.71
2436,92490.89
2437,109138.18
2438,121381.55
2439,122284.84
2440,126015.31
2441,140507.38
2442,91405.78
2443,135965.76
2444,126217.51
2445,105253.25
2446,137230.86
2447,207847.4
2448,136049.12
2449,115837.69
2450,155293.46
2451,115551.63
2452,192980.45
2453,83093.09
2454,92041.1
2455,122281.77
2456,154618.91
2457,115586.37
2458,119738.97
2459,109045.83
2460,156847.88
2461,129963.46
2462,127410.95
2463,139642.6
2464,173944.92
2465,140033.52
2466,134548.46
2467,163905.06
2468,80228.69
2469,77345.36
2470,198809.01
2471,205864.24
2472,163699.81
2473,108254.95
2474,54638.49
2475,235940.47
2476,103691.63
2477,118002.75
2478,153120.65
2479,114934.95
2480,148309.42
2481,136849.99
2482,126227.04
2483,99996.26
2484,134665.02
2485,133677.25
2486,155241.92
2487,197956.64
2488,169149.15
2489,154284.69
2490,143392.1
2491,104765.46
2492,183234.74
2493,157205.21
2494,149294.56
2495,94388.84
2496,234619.11
2497,161993.23
2498,94286.32
2499,75126.41
2500,100534.5
2501,156467.15
2502,145997.18
2503,110121.6
2504,166083.8
2505,230782.21
2506,260019.09
2507,282808.28
2508,260329.25
2509,221296.55
2510,217986.6
2511,185737.81
2512,218359.59
2513,245282.22
2514,305593.34
2515,136975.86
2516,180034.41
2517,140262.96
2518,149816.66
2519,226455.95
2520,220219.97
2521,201368.77
2522,224699.14
2523,135265.63
2524,136432.76
2525,137162.0
2526,146414.11
2527,132406.08
2528,125929.47
2529,151357.61
2530,127398.26
2531,235267.26
2532,234852.82
2533,209483.21
2534,251690.22
2535,277734.76
2536,230725.47
2537,227733.46
2538,192673.85
2539,208283.46
2540,186778.15
2541,200092.86
2542,175062.26
2543,125446.83
2544,110674.05
2545,154128.0
2546,138166.45
2547,164466.26
2548,154964.44
2549,154187.69
2550,602333.08
2551,144714.64
2552,147837.31
2553,57864.74
2554,79477.11
2555,123097.08
2556,92435.76
2557,110035.49
2558,167024.28
2559,129214.37
2560,136141.29
2561,152634.41
2562,134979.97
2563,138201.09
2564,189391.79
2565,120436.26
2566,134266.15
2567,97301.19
2568,164749.86
2569,189908.16
2570,127330.18
2571,169663.55
2572,168145.88
2573,207415.15
2574,275855.68
2575,143873.82
2576,124019.11
2577,166080.93
2578,87323.41
2579,18419.85
2580,96172.56
2581,116056.23
2582,146457.67
2583,263997.94
2584,190674.41
2585,192138.29
2586,224599.29
2587,197621.73
2588,137499.31
2589,165088.44
2590,218858.42
2591,290332.03
2592,216480.72
2593,266610.96
2594,191341.47
2595,225846.27
2596,321242.37
2597,198770.5
2598,274402.9
2599,356832.26
2600,146988.12
2601,167068.18
2602,72940.24
2603,101388.19
2604,71197.86
2605,65822.03
2606,157900.48
2607,218460.34
2608,207619.86
2609,182242.76
2610,104815.67
2611,149357.93
2612,157885.64
2613,142280.5
2614,114191.4
2615,163396.05
2616,165371.47
2617,177764.83
2618,235283.37
2619,202452.07
2620,178151.86
2621,177517.51
2622,188611.52
2623,240502.14
2624,287958.03
2625,260082.48
2626,163567.36
2627,161573.77
2628,392697.44
2629,454130.93
2630,324346.83
2631,423458.46
2632,381336.72
2633,278897.56
2634,381316.11
2635,165812.54
2636,184089.48
2637,216496.56
2638,270246.55
2639,177484.24
2640,149405.4
2641,98484.6
2642,187489.01
2643,118610.41
2644,114805.41
2645,111956.93
2646,104134.12
2647,118018.78
2648,144726.18
2649,164740.6
2650,136343.47
2651,143352.64
2652,353135.47
2653,248449.72
2654,251157.76
2655,377496.63
2656,325532.12
2657,343498.24
2658,309353.78
2659,304327.35
2660,341651.92
2661,333788.12
2662,365193.05
2663,254578.96
2664,301374.92
2665,322392.74
2666,298689.09
2667,188880.11
2668,195798.28
2669,196011.54
2670,282987.49
2671,197260.59
2672,197153.77
2673,199359.14
2674,198479.79
2675,163878.49
2676,217770.6
2677,190113.28
2678,259331.53
2679,269716.55
2680,276876.41
2681,391447.51
2682,317032.4
2683,452516.81
2684,305105.89
2685,318680.47
2686,247234.97
2687,271854.25
2688,211062.66
2689,208132.02
2690,348714.77
2691,196593.2
2692,140017.17
2693,206911.53
2694,146678.32
2695,205089.44
2696,195663.95
2697,184743.62
2698,224661.56
2699,180144.43
2700,159858.25
2701,167313.0
2702,124472.65
2703,137644.7
2704,138151.91
2705,106620.87
2706,103560.78
2707,140487.65
2708,114923.73
2709,103410.46
2710,116253.74
2711,236648.65
2712,352492.65
2713,169215.39
2714,162031.21
2715,183562.22
2716,154057.77
2717,205435.46
2718,218071.45
2719,126659.23
2720,202756.37
2721,134076.86
2722,184710.2
2723,181016.46
2724,127997.84
2725,126815.68
2726,134002.84
2727,145272.62
2728,185679.43
2729,148118.5
2730,141359.46
2731,137927.61
2732,133399.67
2733,153284.73
2734,147841.44
2735,131101.72
2736,131142.82
2737,108331.53
2738,129064.51
2739,155434.73
2740,145506.64
2741,155667.97
2742,171733.28
2743,161278.87
2744,160080.7
2745,147991.84
2746,122398.31
2747,188201.7
2748,121235.19
2749,131273.89
2750,120697.08
2751,134847.99
2752,233918.66
2753,135917.56
2754,208847.21
2755,137356.84
2756,71642.62
2757,69847.91
2758,93629.1
2759,153199.37
2760,131634.61
2761,148392.86
2762,124215.22
2763,186228.49
2764,173788.31
2765,264980.57
2766,126382.52
2767,57182.61
2768,104148.9
2769,130309.6
2770,154179.91
2771,100407.9
2772,96600.73
2773,189536.4
2774,148208.46
2775,123570.15
2776,139896.41
2777,159284.28
2778,130824.21
2779,126358.72
2780,87261.09
2781,81899.1
2782,83265.71
2783,80037.92
2784,122640.25
2785,145489.74
2786,81173.82
2787,145049.34
2788,73845.04
2789,174851.44
2790,92800.26
2791,107274.25
2792,71207.52
2793,164770.1
2794,94694.48
2795,123241.33
2796,84631.53
2797,225373.67
2798,121870.83
2799,146422.41
2800,66996.89
2801,106272.83
2802,138991.25
2803,162146.37
2804,127778.12
2805,95696.75
2806,79853.43
2807,177928.47
2808,161274.45
2809,121943.33
2810,120884.4
2811,174718.42
2812,164022.43
2813,160384.79
2814,141297.72
2815,110164.21
2816,236737.23
2817,164536.08
2818,138925.98
2819,201050.9
2820,130057.55
2821,103655.41
2822,198307.34
2823,303292.72
2824,151622.06
2825,160947.93
2826,137890.45
2827,141578.85
2828,263187.29
2829,243648.7
2830,227475.39
2831,192195.47
2832,237974.85
2833,295692.27
2834,220364.57
2835,220098.58
2836,223189.77
2837,157623.75
2838,139601.24
2839,184105.22
2840,191399.61
2841,210633.44
2842,230763.25
2843,160516.42
2844,162196.47
2845,114073.34
2846,214085.8
2847,193169.03
2848,228257.15
2849,214617.52
2850,283380.74
2851,229936.99
2852,225317.95
2853,241981.06
2854,158246.72
2855,207273.24
2856,204268.3
2857,212079.83
2858,212205.48
2859,112541.62
2860,127534.81
2861,143650.17
2862,223479.83
2863,152618.44
2864,265764.69
2865,134231.04
2866,160211.61
2867,107455.58
2868,125834.46
2869,92392.69
2870,106995.14
2871,74462.16
2872,16118.22
2873,98933.42
2874,174753.66
2875,119172.18
2876,188841.14
2877,140081.77
2878,166456.82
2879,124930.28
2880,113432.92
2881,116679.17
2882,163921.95
2883,189515.56
2884,191121.16
2885,165708.22
2886,219757.69
2887,114152.31
2888,150051.04
2889,52566.7
2890,87636.11
2891,155404.74
2892,27348.51
2893,84853.78
2894,20596.26
2895,320269.17
2896,270009.57
2897,214609.45
2898,147800.72
2899,238340.79
2900,158552.78
2901,238060.3
2902,210103.78
2903,302383.33
2904,339529.33
2905,76847.13
2906,206020.59
2907,121457.71
2908,123660.1
2909,145309.36
2910,75668.74
2911,70596.81
2912,152576.93
2913,68757.62
2914,65107.0
2915,73739.27
2916,68948.74
2917,161546.5
2918,112002.88
2919,225625.07
